,Plant_ID,Boiler_ID,Fuel,Coal_Consumption,Plant_Boiler,Coal,Share_Selenium,Share_Arsenic,Share_Lead,Share_Mercury,Share_Chloride,Share_Boron,Share_Bromide,Share_Heat
3263,6177,U1B,SUB,1396635,6177_U1B,1396635,1577.7501182184042,5800.843919452635,6667.066505351587,163.93345288319048,145795.94387791146,68089.17333317113,76524.44435226118,23291456637.509216
3265,6177,U2B,SUB,1633863,6177_U2B,1633863,1845.7417588723442,6786.156904823837,7799.513317103797,191.77867025249134,170560.38138253448,79654.58477673479,89522.64422896356,27247669731.984894
3267,6178,1,SUB,1837314,6178_1,1837314,2403.205272477065,8888.299536978331,9837.532854749083,247.3199973314727,187736.75930813706,92010.84657306559,138509.72556057898,30157671996.0
3269,6179,1,SUB,2259932,6179_1,2259932,2955.989285358756,10932.781521940457,12100.356988244146,304.2084130471492,230919.8699496966,113175.13311146667,170369.659789002,37094523848.0
3271,6179,2,SUB,1864381,6179_2,1864381,2438.6088872702558,9019.240466817972,9982.45772974568,250.9634738236624,190502.4655859934,93366.33484790222,140550.2274790035,30601949734.0
3273,6179,3,SUB,1438271,6179_3,1438271,1881.257341124522,6957.865374862085,7700.936375890467,193.60500158488674,146962.54235632755,72027.17244384445,108427.0415899185,23607780194.0
3274,6180,1,LIG,4898853,6180_1,4898853,35257.049939853,22235.64368055435,28079.72191638292,1324.8614243942557,513618.60866760655,606906.4137493079,17909.98881398415,66199425302.25
3276,6180,2,LIG,4449766,6180_2,4449766,32024.970351766,20197.2607134457,25505.601387299346,1203.4089042845599,466534.23195519863,551270.1697894594,16268.1467039013,60130800399.5
3279,6181,1,SUB,1004376,6181_1,1004376,1287.7409717296096,4694.350167314007,5317.3184946745005,132.71899292535264,102935.52686024127,49979.85298077372,72440.29060744,16522671660.468437
3281,6181,2,SUB,981408,6181_2,981408,1258.2930014090466,4587.000096580668,5195.722427877122,129.6839842936156,100581.60444380956,48836.91720446843,70783.73111709805,16144832362.538538
3283,6183,SM-1,LIG,2703816,6183_SM-1,2703816,19459.366455815998,12272.4827941932,15497.995427310598,731.2286196503505,283480.68660423433,334968.87373391254,9885.031111378801,36537341562.0
3286,6190,2,SUB,1342470,6190_2,1342470,2000.6626819514358,6490.731603938327,10620.58871924768,162.51817443845462,245016.17057221025,88302.33238622667,79403.44053587798,23887867814.646
3287,6190,3-1,BIT,116369,6190_3-1,116369,173.42295592155253,562.6345065578367,920.6219048992778,14.08752332732093,21238.677030635718,7654.289568819275,6882.909094221536,2070666226.9715827
3290,6190,3-1,SUB,0,6190_3-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3291,6190,3-2,BIT,122876,6190_3-2,122876,183.1202393405176,594.09531428302,972.1002774484928,14.875254718764333,22426.279153523657,8082.294125224391,7267.780404244819,2186451574.778164
3293,6190,3-2,SUB,0,6190_3-2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3295,6193,061B,SUB,1199478,6193_061B,1199478,1568.9162842172022,5802.66614852752,6422.366690477905,161.46118505555407,122562.6716943351,60068.657957087125,90425.136147633,19688231892.0
3297,6193,062B,SUB,1207175,6193_062B,1207175,1578.9839541866556,5839.901613742569,6463.578748070131,162.4972747056957,123349.15121628657,60454.11601492203,91005.3904523625,19814570450.0
3299,6193,063B,SUB,1031489,6193_063B,1031489,1349.1868038354335,4989.992565831556,5522.902958782373,138.84826258736584,105397.55432222853,51655.93693881659,77760.9370574415,16930860446.0
3301,6194,171B,SUB,1648973,6194_171B,1648973,2156.8553920409486,7977.169908023215,8829.098381710563,221.96750145030765,168492.0744122217,82578.91776045231,124311.24875051549,27066242822.0
3303,6194,172B,SUB,2081748,6194_172B,2081748,2722.9247529647005,10070.78800058431,11146.30615415122,280.2231462911613,212713.0273955327,104251.85669503751,156936.889484478,34169811672.0
3304,6195,1,BIT,0,6195_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3307,6195,1,SUB,285900,6195_1,285900,373.9412176632888,1382.9870947804375,1530.7581185469737,38.483364357801186,29213.451335716047,14317.392861285241,21551.176981081062,4692784946.200212
3309,6195,2,SUB,800066,6195_2,800066,1046.441602836645,3870.1677263819706,4283.691937297667,107.69230985760251,81751.2737193459,40065.96445245553,60309.07297147814,13132345857.875546
3311,6204,1,SUB,1553032,6204_1,1553032,1858.2677108173525,6417.252757356311,7912.917508612188,192.5333936305294,160743.2973948733,75653.77153525002,95248.74770161409,25736928355.89079
3313,6204,2,SUB,2372441,6204_2,2372441,2838.724833821345,9803.116451505934,12087.922159394917,294.1176465895145,245554.49547387986,115570.12952396351,145503.78501277824,39316217596.01727
3315,6204,3,SUB,2417973,6204_3,2417973,2893.2057752371916,9991.258326591538,12319.914133805058,299.7623663884531,250267.188977287,117788.1569216881,148296.30054391344,40070776305.62559
3316,6213,1SG1,BIT,1018281,6213_1SG1,1018281,2850.1976222505973,10440.645145061048,12668.874867117212,91.93962117754857,499872.2919639853,105711.7399587609,2634.522692989062,23786635772.231537
3318,6213,2SG1,BIT,1376941,6213_2SG1,1376941,3854.0972130279947,14118.060109817921,17131.119237620307,124.32269081308098,675937.8340253643,142945.63969135846,3562.457034361882,32164789529.46413
3320,6225,1,BIT,0,6225_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3324,6248,1,SUB,2199498,6248_1,2199498,2876.9416607083817,10640.422407375529,11776.775139663063,296.0734199437764,224744.72334327656,110148.65886602107,165813.717389103,36102560172.0
3325,6249,1,BIT,442019,6249_1,442019,1697.043141414215,8130.613226003518,3420.2268466704127,62.30425909075822,404307.18559096026,10220.823975520321,7552.298445061457,11293820762.023523
3327,6249,2,BIT,421130,6249_2,421130,1616.844022867271,7746.375490345124,3258.5932549015106,59.35987509788269,385200.3761555976,9737.806747698341,7195.3907958000245,10760095691.612728
3330,6249,3,BIT,506931,6249_3,506931,1946.2597234966129,9324.62155081838,3922.498841926431,71.45385235733568,463681.0768288492,11721.786888650697,8661.379268885385,12952356918.397957
3332,6249,4,BIT,358292,6249_4,358292,1375.590147083229,6590.516864594627,2772.3693265385323,50.50262001892666,327723.537087221,8284.80102402188,6121.746156789548,9154551339.34725
3334,6250,1A,BIT,1217699,6250_1A,1217699,3714.6124554596954,21182.652990546983,8739.967470868549,157.36271513046867,972502.6371356598,32334.134910519668,19408.44069487755,31105973610.95264
3336,6250,1B,BIT,0,6250_1B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3339,6254,1,SUB,2277853,6254_1,2277853,2815.602656429165,9982.371296407398,11815.381296069461,290.9858671133926,234695.49224543784,112065.63932681219,151059.905411433,37620995375.07227
3341,6257,1,SUB,2393029,6257_1,2393029,3092.1042960265972,11336.25455802712,12724.69744550326,318.50031638186454,244970.45408858106,119375.27715369029,175614.21224947454,39333029755.23247
3343,6257,2,SUB,2794280,6257_2,2794280,3610.5727060980876,13237.060389324168,14858.310358136423,371.904838620642,286045.86089455674,139391.51988756243,205060.3151923615,45928193258.18909
3345,6257,3,SUB,2044473,6257_3,2044473,2641.7246704533813,9685.075427424148,10871.285036871841,272.10923784633604,209289.34801117895,101987.70303587489,150035.17105740047,33603987809.077694
3347,6257,4,SUB,3565434,6257_4,3565434,4607.003838482231,16890.1703380297,18958.84626216835,474.5416194449197,364987.6311581957,177860.22314112808,261652.0247926344,58603268749.48758
3348,6264,1,BIT,2996933,6264_1,2996933,9076.512814749196,46621.13811953502,18453.155077486495,464.3127989926426,2457461.619068024,97412.07027880591,52851.59645068686,77302732525.0381
3354,6288,1,LIG,100057,6288_1,100057,66.89008025053626,742.7097837924348,391.4290728532846,7.890025906603847,13343.220803115,4365.13937701905,202.145256656715,1389268354.9230769
3357,6288,2,LIG,44062,6288_2,44062,29.4563170592675,327.0663571110693,172.3732253421692,3.474522737007693,5875.94066409,1922.2720172523002,89.01850244168999,611790701.8461539
3362,6469,B1,LIG,2736138,6469_B1,2736138,1949.0911828932665,23480.890372893908,9919.143152261817,303.17613108619383,345850.88031318,329554.97052199894,6412.3069914524995,37907699551.09091
3365,6469,B2,LIG,2833973,6469_B2,2833973,2018.7840623746235,24320.487246162753,10273.81801526271,314.0166796202289,358217.33291003,341338.73674322746,6641.58930634625,39263150111.54546
3374,6481,1SGA,BIT,2262988,6481_1SGA,2262988,3041.750282371384,4829.219424733463,50745.27648089567,159.1908518273272,345647.3533820388,215477.28915430472,10573.763154284687,51130198609.49149
3376,6481,1SGA,SUB,183184,6481_1SGA,183184,246.2231278848671,390.91490149323573,4107.720733329736,12.886156268233464,27979.40810200293,17442.42202629539,855.9233321849192,4138879349.8158584
3377,6481,2SGA,BIT,2173934,6481_2SGA,2173934,2922.0501206178524,4639.178069388134,48748.328263879186,152.92631038096036,332045.30184306286,206997.74153480897,10157.660239049754,49118102784.42762
3379,6481,2SGA,SUB,141598,6481_2SGA,141598,190.3261336265253,302.1703217619398,3175.195652447943,9.960771438932014,21627.58880921593,13482.6844816107,661.6136343278899,3199280713.24584
3398,6639,G1,BIT,515508,6639_G1,515508,1342.7484441888716,8464.606435253116,14876.551864878926,49.3325621014563,401705.30924378627,42062.67536657408,5553.682941427089,11868889610.286476
3401,6639,G2,BIT,488557,6639_G2,488557,1272.5489258121747,8022.072841135262,14098.798756662656,46.75343261908872,380703.9672870576,39863.618972096134,5263.333792714749,11248378495.256582
3405,6641,1,SUB,1752680,6641_1,1752680,2241.101329750689,8153.464880461978,9264.855605145398,231.02182467505617,179698.95193777926,87142.75338380472,125646.85758752498,28841381470.76288
3407,6641,2,SUB,1535703,6641_2,1535703,1963.6591022902765,7144.088183422018,8117.891769968621,202.42195336225538,157452.71218231702,76354.71837401525,110092.11957558418,25270897168.219505
3409,6648,4,LIG,3695213,6648_4,3695213,26594.451656212997,16772.38316637635,21180.581140483922,999.345185213798,387423.37436752074,457790.5215506203,13509.534475782151,49934337072.25
3412,6664,101,SUB,2440631,6664_101,2440631,3129.4928560349053,11409.067194923193,12921.734133217475,322.53406744100613,250129.66428607085,121454.40971503347,176065.7472834464,40149642864.82217
3413,6705,1,BIT,591867,6705_1,591867,1356.9778391991358,4441.108918573957,8079.779138957178,53.87611242230319,290502.50148596714,55997.12668562085,2263.329918718267,13681356332.10349
3415,6705,2,BIT,619626,6705_2,619626,1420.6211033755958,4649.400211162824,8458.726755766886,56.40294193760091,304127.2836393039,58623.43333840965,2369.481765693517,14323022061.773941
3417,6705,3,BIT,593712,6705_3,593712,1361.2078843162353,4454.95298481649,8104.965865893086,54.044057969899434,291408.0716820443,56171.68397422618,2270.3852938279374,13724004600.097366
3419,6705,4,BIT,980622,6705_4,980622,2248.279296921665,7358.154973921222,13386.806797477246,89.26346817069341,481312.7679228139,92777.62464321696,3749.9490790217133,22667658458.910515
3422,6761,101,SUB,1107518,6761_101,1107518,825.1014434545033,1410.5407599096084,4480.154391864682,89.5756862813801,120566.84601960001,47824.84892110801,4857.085628085428,19063002549.81818
3424,6768,1,SUB,802746,6768_1,802746,1049.9911390540071,3883.411817528852,4298.144002069547,108.05727196214171,82024.59274112634,40200.71639531518,60516.671703830994,13176272844.0
3426,6772,1,SUB,1612926,6772_1,1612926,2109.705944283526,7802.786795822765,8636.09188047281,217.1152312646956,164808.7916620873,80773.72007164174,121593.770912061,26474567364.0
3427,6823,W1,BIT,1262770,6823_W1,1262770,3101.7721274677974,21319.923905815078,17950.864911778284,151.35653688523027,308457.0839684752,91239.3646123506,4694.762687229704,29674776677.135006
3431,7030,U1,LIG,955848,7030_U1,955848,6879.239011848,4338.545275959599,5478.822498721799,258.50258066212655,100215.56471641715,118417.5728011125,3494.5378005564003,12916612986.0
3434,7030,U1,SUB,0,7030_U1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3435,7030,U2,LIG,1127987,7030_U2,1127987,8118.123566986999,5119.87540926365,6465.505555136074,305.05640065505196,118263.42075076501,139743.4348256297,4123.87033297785,15242770327.75
3438,7030,U2,SUB,0,7030_U2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3444,7097,BLR1,SUB,1221709,7097_BLR1,1221709,1941.0477736690082,7268.201851295719,11378.719806574576,116.48952124702669,170074.20397868782,80119.3230123774,9392.055174190738,21225848224.507244
3446,7097,BLR2,SUB,1511378,7097_BLR2,1511378,2401.2730544444858,8991.503195611738,14076.63100118037,144.10935799219675,210399.04777725402,99115.7322863308,11618.925263755975,26258528043.7971
3467,7210,COP1,BIT,824324,7210_COP1,824324,3309.6384040597513,15235.811896198604,5269.63265230365,103.27390054948225,578129.5539246518,21453.678301645832,9596.681763124763,21341326042.53781
3470,7213,1,BIT,1027181,7213_1,1027181,3990.359616276849,15215.720330624956,6217.478838055235,112.26792830747331,907670.6343775706,21872.023835075892,18031.838383413557,27232151325.63277
3472,7213,2,BIT,1217493,7213_2,1217493,4729.677535215069,18034.828323823716,7369.428526209482,133.0684824182404,1075840.2303588672,25924.385200892593,21372.705500722193,32277615740.457253
3484,7242,1A,BIT,19153,7242_1A,19153,59.92707613081061,561.3750980554889,203.63244317879656,3.2434981552130036,11976.588811386613,689.7058690059591,326.0837134910968,476822449.84366786
3486,7242,1B,BIT,19153,7242_1B,19153,59.92707613081061,561.3750980554889,203.63244317879656,3.2434981552130036,11976.588811386613,689.7058690059591,326.0837134910968,476822449.84366786
3488,7242,1C,BIT,19153,7242_1C,19153,59.92707613081061,561.3750980554889,203.63244317879656,3.2434981552130036,11976.588811386613,689.7058690059591,326.0837134910968,476822449.84366786
3492,7242,2A,BIT,19153,7242_2A,19153,59.92707613081061,561.3750980554889,203.63244317879656,3.2434981552130036,11976.588811386613,689.7058690059591,326.0837134910968,476822449.84366786
3494,7242,2B,BIT,19153,7242_2B,19153,59.92707613081061,561.3750980554889,203.63244317879656,3.2434981552130036,11976.588811386613,689.7058690059591,326.0837134910968,476822449.84366786
3496,7242,2C,BIT,19153,7242_2C,19153,59.92707613081061,561.3750980554889,203.63244317879656,3.2434981552130036,11976.588811386613,689.7058690059591,326.0837134910968,476822449.84366786
3498,7242,,BIT,384683,7242_nan,384683,1203.6196641376607,11275.072147719922,4089.9044086748286,65.14481286700799,240546.65659325622,13852.5621472782,6549.30617432755,9576854303.409998
3547,7343,4,SUB,2504217,7343_4,2504217,3217.8542680011687,11749.535986475928,13274.262757997336,331.5887512555405,256565.27097911047,124702.32478167982,181513.95952282957,41185982378.19947
3560,7504,2,SUB,463710,7504_2,463710,606.532316686391,2243.271089368622,2482.843085109947,62.4197910441967,47381.8915323,23222.132778826184,34957.739852685,7611335940.0
3572,7549,1,BIT,41998,7549_1,41998,131.40590734306815,1230.962844887716,446.51779609581257,7.112224482986254,26261.82722814259,1512.36187994112,715.024476541486,1045558881.0387074
3574,7549,2,BIT,0,7549_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3576,7549,3,BIT,0,7549_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3613,7737,B001,BIT,200710,7737_B001,200710,924.1574215098551,3075.9679192245053,1622.0551165526845,37.106211811957884,233717.8642104809,7051.809390968288,3556.906398792947,4996009937.894737
3617,7737,RB01,BIT,0,7737_RB01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3631,7790,1-1,BIT,1947642,7790_1-1,1947642,1995.1906833073895,823.5830281717913,18864.299198957706,65.413513300996,554797.68483978,90503.09013133,32781.35789615941,41762638191.999985
3705,7902,1,LIG,3765885,7902_1,3765885,33298.06739337301,18528.02860773525,18414.150128277757,1431.452486780775,386048.045360925,632025.560989125,13460.4362718765,51256205439.99999
3707,7902,1,SUB,0,7902_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3748,8023,1,SUB,1595482,8023_1,1595482,2086.889205950781,7718.398663406069,8542.691447493884,214.76710240188274,163026.36360168437,79900.14200734759,120278.71880192698,26188241548.0
3750,8023,2,SUB,1442020,8023_2,1442020,1886.1610301872065,6976.001760348797,7721.009651700948,194.10965276045917,147345.61520650244,72214.91861232868,108709.66772846997,23669316280.0
3759,8042,1,BIT,2198852,8042_1,2198852,12886.760165917127,40256.93064443109,17672.462062990115,422.40235568436907,1594692.416505537,65626.8368919844,37727.61428455236,54566981824.83398
3761,8042,2,BIT,2394290,8042_2,2394290,14032.159052839263,43835.04049961294,19243.22291486494,459.9462520403956,1736431.6042712482,71459.87056068773,41080.913861124296,59416995283.62151
3780,8066,BW71,SUB,1943142,8066_BW71,1943142,3497.545581285182,28011.06657735143,8052.156446638863,173.77603959496085,271175.7051214106,282538.5620444121,4668.6084665889875,35135872299.20396
3782,8066,BW72,SUB,2113478,8066_BW72,2113478,3804.140737034887,30466.519156998074,8758.009194659686,189.00926263293093,294946.99147493526,307305.917443244,5077.8590986914805,38215885980.11725
3784,8066,BW73,SUB,1464430,8066_BW73,1464430,2635.891085469543,21110.266891390726,6068.429103560805,130.9646158973706,204368.92303853622,212932.42923816087,3518.4511974559305,26479807173.702824
3786,8066,BW74,SUB,2092844,8066_BW74,2092844,3767.000705310886,30169.07288299593,8672.504277304213,187.16395498119863,292067.40804795193,304305.67315372505,5028.283685726501,37842782218.77516
3797,8069,1,BIT,1461739,8069_1,1461739,2171.8689965499234,2938.746848775854,34221.69816426381,119.82968977604105,178636.82817385145,126178.33899196473,605.4825094068691,33668760248.202892
3799,8069,2,BIT,1218325,8069_2,1218325,1810.2016127514457,2449.3762255333145,28522.978736954206,99.8752217710516,148889.58540813893,105166.67124047823,504.65539899607506,28062118017.91687
